Unique ID	Make	Model	Trim	VIN	Color	Mileage	Price	ImgUrl
6108464	Jeep	Cherokee	Limited	1C4PJMDB7EW158841	Gray	31,100	$18,495	http://x-img.autorevo.com/2014-jeep-cherokee-naugatuck-ct-6108464/1626975-0-medium.jpg
6101300	Jeep	Cherokee	Sport	1C4PJLAB1EW148837	Blue	25,400	$13,995	http://x-img.autorevo.com/2014-jeep-cherokee-naugatuck-ct-6101300/1621138-0-medium.jpg
6120191	Jeep	Compass	Latitude	1C4NJCEA3FD138249	Silver	44,900	$12,495	http://x-img.autorevo.com/2015-jeep-compass-naugatuck-ct-6120191/1637875-0-medium.jpg
6150520	Jeep	Compass	Limited	1C4NJDCB9ED731095	Black	23,600	$15,995	http://x-img.autorevo.com/2014-jeep-compass-naugatuck-ct-6150520/1668587-0-medium.jpg
6138806	Jeep	Compass	Limited	1C4NJDCB5ED784702	Black	32,500	$15,495	http://x-img.autorevo.com/2014-jeep-compass-naugatuck-ct-6138806/1656280-0-medium.jpg
6120790	Jeep	Compass	Sport	1C4NJDBB9ED512994	Blue	31,900	$12,895	http://x-img.autorevo.com/2014-jeep-compass-naugatuck-ct-6120790/1638359-0-medium.jpg
6086207	Jeep	Compass	Limited	1J4NF5FB5BD275329	Gray	70,800	$10,995	http://x-img.autorevo.com/2011-jeep-compass-naugatuck-ct-6086207/1603488-0-medium.jpg
6162418	Jeep	Grand	Cherokee Limited	1C4RJFBGXGC385951	Red	24,400	$29,995	http://x-img.autorevo.com/2016-jeep-grand-cherokee-naugatuck-ct-6162418/1680218-0-medium.jpg
6133887	Jeep	Grand	Cherokee Laredo	1C4RJFAG0FC828527	Blue	23,600	$21,995	http://x-img.autorevo.com/2015-jeep-grand-cherokee-naugatuck-ct-6133887/1662926-0-medium.jpg
6150516	Jeep	Grand	Cherokee Laredo	1C4RJFAG3EC457684	White	71,000	$17,495	http://x-img.autorevo.com/2014-jeep-grand-cherokee-naugatuck-ct-6150516/1668589-0-medium.jpg
6133043	Jeep	Grand	Cherokee Limited	1C4RJFBG8EC153457	Red	36,700	$21,995	http://x-img.autorevo.com/2014-jeep-grand-cherokee-naugatuck-ct-6133043/1650084-0-medium.jpg
6150501	Jeep	Grand	Cherokee Overland	1C4RJFCT1EC105195	White	30,300	$27,995	http://x-img.autorevo.com/2014-jeep-grand-cherokee-naugatuck-ct-6150501/1668555-0-medium.jpg
6162514	Jeep	Grand	Cherokee SRT	1C4RJFDJ3EC487985	Gray	38,900	$41,995	http://x-img.autorevo.com/2014-jeep-grand-cherokee-naugatuck-ct-6162514/1680348-0-medium.jpg
6139825	Jeep	Grand	Cherokee Laredo	1C4RJFAG4DC633057	Gray	68,100	$15,995	http://x-img.autorevo.com/2013-jeep-grand-cherokee-naugatuck-ct-6139825/1657395-0-medium.jpg
6127016	Jeep	Grand	Cherokee Laredo	1C4RJFAG0CC165973	Blue	40,600	$16,995	http://x-img.autorevo.com/2012-jeep-grand-cherokee-naugatuck-ct-6127016/1643808-0-medium.jpg
6144142	Jeep	Grand	Cherokee Limited	1C4RJFBT6CC233673	Gray	69,400	$18,995	http://x-img.autorevo.com/2012-jeep-grand-cherokee-naugatuck-ct-6144142/1674864-0-medium.jpg
6150220	Jeep	Grand	Cherokee Limited	1C4RJFBG4CC174660	Blue	92,800	$16,495	http://x-img.autorevo.com/2012-jeep-grand-cherokee-naugatuck-ct-6150220/1668115-0-medium.jpg
6162640	Jeep	Grand	Cherokee Laredo	1J4RR4GT1BC609369	Gray	105,300	$13,495	http://x-img.autorevo.com/2011-jeep-grand-cherokee-naugatuck-ct-6162640/1680539-0-medium.jpg
